MES,ANYO,IDSEC,ORDEN_VIAJE,ORDEN_REP,CCAADEST,PROVDEST,PAISDEST,DESTESP,MOTIV,TIPOVIAJ,NPERNOC,NPERNOC_CORR,VIAJA_SOLO,VIAJA_PAREJA,VIAJA_HIJOS,VIAJA_OTROSFAMILIARES,VIAJA_AMIGOS,VIAJA_COMPTRABAJO,ALOJAPRIN,NESTR_PPAL,TRANSPRIN,LOW_COST,AVE,PAQUETE,PAQ_TRANSP,PAQ_ALOJA,PAQ_COMBEB,PAQ_ACT,BLOQUE_ETAPAS,IMPU_PARCIAL,PAGO_ALOJA,PAGO_TRANS,PAGO_MANUT,GASTO_PAQ,GASTOFI_PAQ,GASTO_ALOJA,GASTOFI_ALOJA,GASTO_TRANS,GASTOFI_TRANS,GASTO_BAREST,GASTOFI_BAREST,GASTO_ACT,GASTOFI_ACT,GASTO_BIENDUR,GASTOFI_BIENDUR,GASTO_RESTO,GASTOFI_RESTO,GASTOFI_TOTAL,ACTI_GOLF,ACTI_DEPOR,ACTI_NAVEGA,ACTI_OTROSNAUTICOS,ACTI_CAZA,ACTI_SENDER,ACTI_AVENTURA,ACTI_CABALLO,ACTI_OTROSDEPORTES,ACTI_ESPECDEPOR,ACTI_VISITASCULTU,ACTI_ESPECULTU,ACTI_OTRASCULTU,ACTI_CIUDADES,ACTI_RURALES,ACTI_TEMATICOS,ACTI_RELAX,ACTI_JUEGOS,ACTI_GASTRO,ACTI_DIVER,ACTI_RELIGION,ACTI_CONGRESOS,ACTI_AREASNATU,ACTI_PLAYA,ACTI_FAMILIA,ACTI_COMPRAS,GRADO_SATISF,FIDELIDAD_DEST,MIEMV,MIEMV_15MAS,MIEMV_15MENOS,SEXO,EDAD,CCAA_RESIDENCIA,TAMAMU,URBA,PAISNAC,NACION,PAISNACIO,ECIVIL,CONV,NIVELEST,RELAECON,MH,INGR_HOG,CORR15_VT,FACTORVI_15MAS,FACTORVI_TOT,FACTORGAS_TOT
02,2015,12106,01,01,13,28,108,1,08,10,14,14,0,0,1,0,0,0,11,,05,,,6,,,,,6,1,,,,6,0,6,0,1,"116,36",1,"259,9",6,0,6,0,6,0,"376,26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,2,066,07,5,3,1,1,1,5,3,3,3,2,1,1,"2136,73586","2136,73586","2136,73586"
02,2015,12109,01,01,13,28,108,1,05,10,3,3,0,0,0,0,1,0,01,3,05,,,1,6,1,1,6,6,6,,,,1,"153,77",1,"101,26",1,"47,66",1,"73,24",6,0,6,0,6,0,"375,93",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,1,1,0,1,024,10,1,1,1,1,1,1,3,3,1,4,4,1,"4932,539597","4932,539597","4932,539597"
02,2015,12112,01,01,16,20,108,1,08,10,3,3,0,1,0,0,0,0,11,,10,,6,6,,,,,6,6,,,,6,0,6,0,1,"95,81",6,0,6,0,6,0,6,0,"95,81",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,,,1,1,0,2,070,16,2,1,1,1,1,5,3,4,3,1,2,1,"673,264105","673,264105","673,264105"
02,2015,12116,01,01,13,28,108,1,08,10,5,5,0,0,0,1,0,0,11,,06,,,6,,,,,6,1,,,,6,0,6,0,1,"79,71",1,"73,12",6,0,6,0,1,"83,36","236,19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,2,060,16,1,1,1,1,1,5,3,4,1,2,5,1,"1492,922877","1492,922877","1492,922877"
02,2015,12126,01,01,01,21,108,1,01,10,7,7,0,0,0,0,1,0,01,4,01,8,,1,1,1,1,1,6,6,,,,1,"205,64",6,0,6,0,1,"110,2",6,0,6,0,1,"57,36","373,2",0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,10,6,1,1,0,2,068,07,1,1,1,1,1,3,3,1,3,1,1,1,"2488,410694","2488,410694","2488,410694"
02,2015,12127,01,01,01,11,108,1,01,02,3,3,0,0,0,1,0,0,01,4,09,,,1,1,1,1,1,6,6,,,,1,"181,64",6,0,6,0,1,"69,93",6,0,6,0,6,0,"251,57",0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,08,6,1,1,0,1,067,01,2,3,1,1,1,5,3,1,3,1,2,1,"2117,36113","2117,36113","2117,36113"
02,2015,12131,01,01,01,18,108,1,08,02,1,1,1,0,0,0,0,0,11,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"29,97",6,0,6,0,6,0,6,0,"29,97",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,1,1,0,2,057,01,2,1,1,1,1,5,3,3,1,1,2,1,"1864,827943","1864,827943","1864,827943"
02,2015,12140,01,01,02,50,108,1,08,10,5,5,0,1,1,1,0,0,11,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"40,69",1,"81,54",6,0,6,0,6,0,"122,23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,4,2,2,2,036,02,1,1,1,1,1,2,1,4,1,4,4,"2,38709","1910,071734","4559,513137","3234,792436"
02,2015,12151,01,01,01,04,108,1,02,02,1,1,0,1,0,0,0,0,01,4,05,,,6,,,,,6,6,,,,6,0,1,"113,26",1,"23,72",1,"40,46",6,0,6,0,6,0,"177,44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,09,6,1,1,0,2,022,01,4,3,1,1,1,1,3,3,1,3,2,1,"3406,99465","3406,99465","3406,99465"
02,2015,12154,01,02,09,08,108,1,03,10,2,2,0,1,0,0,0,0,10,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"14,95",1,"29,21",6,0,6,0,1,"15,09","59,25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,09,1,2,2,0,1,058,09,1,1,1,1,1,2,1,4,1,2,4,1,"3195,398693","3195,398693","3195,398693"
02,2015,12161,01,01,00,00,001,6,17,06,1,1,,,,,,,01,3,05,,,,,,,,6,6,1,1,1,,0,1,"51,91",1,"73,83",1,"39,27",6,0,6,0,1,"26,39","191,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,042,09,1,1,1,1,1,2,1,4,1,5,4,1,"3029,794087","3029,794087","3029,794087"
02,2015,12165,01,01,09,08,108,1,07,02,2,2,0,1,1,0,0,0,10,,05,,,6,,,,,6,1,,,,6,0,6,0,1,"4,73",1,"28,3",6,0,6,0,1,"15,31","48,34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,2,1,045,09,1,1,1,1,1,2,1,4,1,4,6,"2,427929","3674,365233","8921,097906","6297,73157"
02,2015,12168,02,01,04,07,108,1,08,10,1,1,1,0,0,0,0,0,11,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"10,48",6,0,6,0,6,0,6,0,"10,48",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,,1,1,0,1,016,04,5,3,1,1,1,1,3,2,4,4,5,1,"1122,523249","1122,523249","1122,523249"
02,2015,12172,01,01,01,18,108,1,15,02,2,2,0,0,0,0,1,0,03,,05,,,6,,,,,6,1,,,,6,0,1,"84,14",1,"64,78",6,0,6,0,6,0,1,"53,08",202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,033,13,1,1,1,1,1,1,3,4,1,1,3,1,"3446,415424","3446,415424","3446,415424"
02,2015,12194,01,01,02,50,108,1,08,02,2,2,0,1,0,0,0,0,11,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"22,78",1,"48,56",6,0,6,0,6,0,"71,34",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,,2,2,0,1,030,02,3,2,1,1,1,1,2,4,1,3,3,1,"1055,671512","1055,671512","1055,671512"
02,2015,12198,01,01,08,16,108,1,08,10,1,1,0,0,0,1,0,0,11,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"29,73",6,0,6,0,6,0,6,0,"29,73",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,1,1,0,1,078,13,1,1,1,1,1,5,3,1,3,1,1,1,"1800,127448","1800,127448","1800,127448"
02,2015,12199,01,01,13,28,108,1,02,02,2,2,0,1,1,0,0,0,01,4,10,,1,6,,,,,6,6,,,,6,0,1,"75,79",1,"72,25",1,"64,3",1,"42,24",6,0,6,0,"254,58",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,3,3,0,2,050,09,2,1,1,1,1,2,1,3,2,3,3,1,"6121,89179","6121,89179","6121,89179"
02,2015,12205,01,01,02,50,108,1,08,02,1,1,0,0,0,1,0,0,05,,05,,,6,,,,,6,6,,,,6,0,1,"26,31",1,"12,11",1,"23,82",6,0,6,0,1,"10,63","72,87",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,1,1,0,2,037,02,1,1,1,1,1,1,3,4,1,1,1,1,"847,060522","847,060522","847,060522"
02,2015,12206,01,01,10,03,108,1,01,02,2,2,0,1,0,0,0,0,11,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"40,57",1,"57,74",6,0,6,0,6,0,"98,31",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,09,1,2,2,0,1,043,13,1,1,1,1,1,2,1,4,1,2,1,1,"2829,878616","2829,878616","2829,878616"
02,2015,12208,01,01,05,35,108,1,07,02,2,2,0,0,0,1,0,0,03,,05,,,6,,,,,6,6,,,,6,0,1,"59,2",1,"9,36",6,0,6,0,6,0,1,"35,61","104,17",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07,1,2,2,0,2,015,05,5,2,1,1,1,1,3,,,3,1,1,"4114,120935","4114,120935","4114,120935"
02,2015,12210,01,01,01,23,108,1,16,03,2,2,1,0,0,0,0,0,01,1,05,,,6,,,,,6,1,1,1,1,6,0,1,"76,73",1,"86,31",6,0,6,0,6,0,1,"37,81","200,85",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,029,10,5,2,1,1,1,1,3,4,1,1,2,1,"2892,87011","2892,87011","2892,87011"
02,2015,12222,01,01,08,16,108,1,15,10,4,4,0,1,0,0,0,0,01,3,01,8,,1,1,1,6,1,6,6,,,,1,"207,75",6,0,6,0,1,"126,4",6,0,6,0,6,0,"334,15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,1,069,04,3,2,1,1,1,2,1,2,3,2,1,1,"1699,054429","1699,054429","1699,054429"
02,2015,12229,02,02,01,14,108,1,08,10,2,2,1,0,0,0,0,0,11,,05,,,6,,,,,6,1,,,,6,0,6,0,1,"22,85",6,0,6,0,6,0,1,"29,02","51,87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,2,044,01,1,1,1,1,1,1,3,2,2,1,1,1,"1408,495364","1408,495364","1408,495364"
02,2015,12230,01,03,01,18,108,1,08,02,2,2,0,1,1,0,0,0,11,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"35,6",6,0,6,0,6,0,6,0,"35,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,6,2,4,2,040,01,1,1,1,1,1,2,1,4,1,6,2,"3,88153","2159,674199","8382,840193","5271,257196"
02,2015,12231,01,02,07,34,108,1,07,02,2,2,0,0,0,1,0,0,10,,05,,,6,,,,,6,1,,,,6,0,6,0,1,"10,55",6,0,6,0,6,0,1,"23,39","33,94",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,2,018,07,2,1,1,1,1,1,3,2,4,4,3,1,"2052,693291","2052,693291","2052,693291"
02,2015,12235,01,03,12,32,108,1,08,02,2,2,1,0,0,0,0,0,11,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"47,68",6,0,6,0,6,0,6,0,"47,68",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,1,1,0,2,053,12,5,3,1,1,1,2,3,3,1,1,2,1,"346,547646","346,547646","346,547646"
02,2015,12237,01,01,09,08,108,1,08,10,15,15,0,1,0,0,0,0,11,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"104,16",1,"154,27",6,0,6,0,1,"157,88","416,31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,2,2,0,2,068,11,2,3,1,1,1,2,1,2,4,2,9,1,"832,801488","832,801488","832,801488"
02,2015,12238,02,01,07,24,108,1,08,02,3,3,0,1,1,0,0,0,11,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"48,31",1,"49,91",6,0,6,0,1,"24,46","122,68",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,,,4,2,2,2,038,13,2,2,1,1,1,2,1,4,1,4,4,"2,356724","2447,089914","5767,115531","4107,102723"
02,2015,12242,01,01,00,00,001,6,05,10,9,9,1,0,0,0,0,0,01,3,01,1,,1,1,1,1,1,6,6,,,,1,"1289,54",6,0,6,0,6,0,6,0,6,0,1,"224,7","1514,24",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09,6,1,1,0,1,051,15,4,2,1,1,1,2,1,3,1,3,5,1,"539,349766","539,349766","539,349766"
02,2015,12251,01,01,13,28,108,1,15,02,2,2,0,1,1,0,0,0,03,,05,,,6,,,,,6,6,,,,6,0,1,"49,36",1,"37,18",1,"45,82",6,0,6,0,1,"22,99","155,35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,2,2,038,06,5,3,1,1,1,2,1,4,1,4,3,"2,241075","901,276138","2019,827421","1460,55178"
02,2015,12257,01,01,01,41,108,1,02,02,2,2,0,1,1,0,0,0,01,3,10,,1,6,,,,,6,6,,,,6,0,1,"80,16",1,"67,54",1,"101,23",1,"34,45",6,0,1,"14,76","298,14",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,09,6,3,2,1,2,037,08,2,2,1,1,1,2,1,4,1,3,3,"1,575164","1508,123744","2375,542229","1941,832986"
02,2015,12269,01,03,07,24,108,1,07,02,1,1,0,1,0,0,0,0,11,,05,,,6,,,,,6,1,,,,6,0,6,0,1,"6,82",1,"14,31",6,0,6,0,6,0,"21,13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,1,056,07,1,1,1,1,1,2,1,3,1,2,3,1,"4114,855086","4114,855086","4114,855086"
02,2015,12272,01,01,03,33,108,1,08,02,2,2,0,1,1,0,0,0,11,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"7,23",1,"22,03",6,0,6,0,1,"13,08","42,34",0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,4,4,0,2,047,03,1,1,1,1,1,2,1,4,1,4,3,1,"3002,951215","3002,951215","3002,951215"
02,2015,12288,01,01,07,24,108,1,02,02,1,1,0,1,0,0,1,0,14,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"23,52",1,"16,68",1,"13,72",6,0,6,0,"53,92",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06,1,3,2,1,1,036,12,5,2,1,1,1,2,1,4,1,3,4,"1,580704","2075,089033","3280,101535","2677,595284"
02,2015,12291,02,01,05,38,108,1,07,10,7,7,0,0,0,0,1,0,11,,01,1,,6,,,,,1,1,,,,6,0,6,0,1,"200,07",1,"148,01",6,0,6,0,1,"82,61","430,69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,2,026,14,1,1,1,1,1,1,3,4,4,4,5,1,"2833,654383","2833,654383","2833,654383"
02,2015,12292,01,01,10,03,108,1,05,10,22,22,1,0,0,0,0,0,01,3,05,,,6,,,,,6,6,,,,6,0,1,"167,17",1,"75,84",1,"458,75",6,0,6,0,1,"172,09","873,85",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09,6,1,1,0,1,021,06,5,3,1,1,1,1,3,3,2,3,2,1,"2645,559329","2645,559329","2645,559329"
02,2015,12313,01,02,07,24,108,1,08,02,1,1,1,0,0,0,0,0,11,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"29,02",1,"73,4",6,0,6,0,1,"25,69","128,11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,0,1,068,03,2,1,1,1,1,2,1,4,3,2,3,1,"423,866389","423,866389","423,866389"
02,2015,12317,01,01,07,34,108,1,07,02,2,2,0,1,1,0,0,0,10,,05,,,6,,,,,6,1,,,,6,0,6,0,1,"57,06",6,0,6,0,6,0,6,0,"57,06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,1,2,047,07,1,1,1,1,1,2,1,4,2,3,2,"1,549681","1848,507859","2864,597507","2356,552683"
02,2015,12322,01,01,13,28,108,1,16,03,2,2,1,0,0,0,0,0,01,4,10,,1,6,,,,,6,6,1,1,1,6,0,1,"66,49",1,"79,86",1,"54,71",6,0,6,0,6,0,"201,06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,1,1,0,1,062,09,3,2,1,1,1,2,3,3,1,5,2,1,"4452,580533","4452,580533","4452,580533"
02,2015,12327,01,03,01,14,108,1,08,02,2,2,0,1,0,0,0,0,11,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"37,62",1,"33,94",6,0,6,0,1,"20,72","92,28",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,,,2,2,0,2,072,13,1,1,1,1,1,2,1,4,3,2,4,1,"1719,355146","1719,355146","1719,355146"
02,2015,12328,01,01,00,00,001,6,01,10,8,8,0,1,0,0,0,0,01,3,01,1,,1,1,1,6,6,6,1,,,,1,"626,71",6,0,6,0,1,"214,63",1,"48,64",6,0,1,"81,12","971,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,031,09,4,2,1,1,1,1,3,4,1,1,3,1,"1811,241281","1811,241281","1811,241281"
02,2015,12332,02,01,01,23,108,1,08,10,8,8,1,0,0,0,0,0,14,,05,,,6,,,,,6,1,,,,6,0,6,0,1,"55,51",1,"82,07",1,"28,33",6,0,1,"48,17","214,08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,043,13,3,2,1,1,1,2,1,3,1,4,6,1,"3738,980847","3738,980847","3738,980847"
02,2015,12335,01,01,00,00,001,6,08,10,3,3,0,1,0,0,0,0,11,,01,1,,6,,,,,6,1,,,,6,0,6,0,1,"115,24",1,"73,05",6,0,6,0,1,"97,42","285,71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,1,060,13,1,1,1,1,1,2,1,3,1,3,5,1,"2988,271429","2988,271429","2988,271429"
02,2015,12368,01,01,09,43,108,1,16,03,2,2,1,0,0,0,0,0,02,,05,,,6,,,,,6,6,1,1,1,6,0,1,"70,77",1,"68,23",6,0,6,0,6,0,1,"143,17","282,17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,1,1,0,1,033,02,5,3,1,1,1,1,3,2,1,1,1,1,"836,394587","836,394587","836,394587"
02,2015,12377,02,01,00,00,001,6,18,03,1,1,1,0,0,0,0,0,01,5,01,6,,6,,,,,6,6,1,1,1,6,0,1,"73,89",1,"103,55",1,"36,06",6,0,6,0,1,"39,25","252,75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,2,027,13,1,1,1,1,1,1,3,4,1,1,3,1,"1618,664158","1618,664158","1618,664158"
02,2015,12387,03,01,00,00,001,6,18,03,3,3,1,0,0,0,0,0,01,3,01,6,,6,,,,,6,6,3,3,3,6,0,1,"150,24",1,"165,43",1,"55,4",1,"23,19",6,0,1,"23,19","417,45",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,042,06,2,2,1,1,1,2,1,4,1,4,3,1,"559,5316","559,5316","559,5316"
02,2015,12397,01,01,11,10,108,1,08,02,1,1,1,0,0,0,0,0,11,,05,,,6,,,,,6,1,,,,6,0,6,0,1,"11,32",1,"15,03",6,0,6,0,1,"8,17","34,52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,042,11,5,3,1,1,1,1,3,2,2,1,1,1,"623,846424","623,846424","623,846424"
02,2015,12401,01,01,07,47,108,1,17,06,3,3,,,,,,,01,3,05,,,,,,,,6,6,1,2,1,,0,1,"98,61",1,"59,75",1,"126,33",6,0,6,0,6,0,"284,69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,036,08,3,3,1,1,1,1,3,2,1,1,3,1,"1401,232331","1401,232331","1401,232331"
02,2015,12411,01,01,10,03,108,1,07,02,2,2,0,1,0,0,0,0,01,3,05,,,6,,,,,6,6,,,,6,0,1,"104,93",1,"25,8",6,0,6,0,6,0,6,0,"130,73",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,2,2,0,1,056,10,2,1,1,1,1,2,1,2,1,3,9,1,"4312,226836","4312,226836","4312,226836"
02,2015,12414,02,01,02,44,108,1,08,02,2,2,0,1,0,0,0,0,11,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"6,68",1,"24,95",6,0,6,0,6,0,"31,63",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,2,2,0,1,055,02,3,2,1,1,1,2,1,2,1,5,3,1,"1270,625127","1270,625127","1270,625127"
02,2015,12417,01,01,06,39,108,1,08,02,2,2,0,1,0,0,0,0,11,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"5,8",1,"21,65",6,0,6,0,1,"11,5","38,95",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,,,2,2,0,2,031,06,1,1,1,1,1,2,1,4,1,2,4,1,"759,961917","759,961917","759,961917"
02,2015,12421,01,02,01,29,108,1,08,02,1,1,0,1,1,0,0,0,11,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"11,41",1,"15,64",6,0,6,0,1,"32,18","59,23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,4,2,2,1,042,01,1,1,1,1,1,2,1,4,1,4,4,"2,440765","2028,832213","4951,902656","3490,367434"
02,2015,12434,01,01,04,07,108,1,07,02,1,1,0,0,1,0,0,0,09,,05,,,6,,,,,6,6,,,,6,0,1,"29,53",1,"11,34",1,"27,45",1,"14,21",6,0,6,0,"82,53",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,10,1,2,1,1,1,044,04,5,3,2,2,2,1,2,4,4,2,1,"2,591148","812,231375","2104,611704","1458,42154"
02,2015,12441,01,01,08,13,108,1,07,02,2,2,0,1,0,0,0,0,10,,05,,,6,,,,,6,1,,,,6,0,6,0,1,"23,18",1,"28,4",6,0,6,0,6,0,"51,58",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,2,074,13,3,2,1,1,1,2,1,1,4,2,1,1,"6052,449715","6052,449715","6052,449715"
02,2015,12448,01,05,07,09,108,1,17,06,6,6,,,,,,,01,3,05,,,,,,,,6,6,1,2,1,,0,1,"210,08",1,"60,17",6,0,1,"115,53",6,0,6,0,"385,78",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,2,030,16,3,1,1,1,1,1,3,4,1,2,3,1,"1743,592704","1743,592704","1743,592704"
02,2015,12450,01,01,00,00,001,6,08,02,2,2,0,0,0,0,1,0,11,,01,1,,6,,,,,6,6,,,,6,0,6,0,1,"90,2",1,"72,89",6,0,6,0,1,"55,86","218,95",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,0,2,018,09,1,1,1,1,1,1,3,2,4,4,9,1,"11409,820728","11409,820728","11409,820728"
02,2015,12451,01,01,07,24,108,1,05,02,1,1,0,1,1,0,1,0,01,4,05,,,6,,,,,6,6,,,,6,0,1,"43,67",1,"28,57",1,"36,01",1,"21,06",6,0,6,0,"129,31",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09,1,3,2,1,2,046,07,4,2,1,1,1,5,2,3,2,3,3,"1,549681","3190,532349","4944,307361","4067,419855"
02,2015,12461,01,01,02,50,108,1,07,02,2,2,0,1,1,0,0,0,10,,05,,,6,,,,,6,1,,,,6,0,6,0,1,"7,7",1,"18,62",6,0,6,0,1,"10,12","36,44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,2,076,02,1,1,1,1,1,2,1,2,4,3,2,1,"2088,266432","2088,266432","2088,266432"
02,2015,12462,01,01,13,28,108,1,16,03,2,2,0,0,0,0,0,1,01,8,10,,6,1,6,1,1,1,6,6,1,1,1,1,"35,27",1,"74,81",1,"32,85",1,"23,53",1,"16,21",6,0,6,0,"182,67",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,,,1,1,0,1,040,15,5,2,1,1,1,2,1,4,1,6,5,1,"427,448336","427,448336","427,448336"
02,2015,12475,01,01,00,00,001,6,07,02,2,2,0,0,0,0,1,0,01,3,01,6,,6,,,,,6,6,,,,6,0,1,"151,99",1,"128,6",1,"138,74",6,0,6,0,6,0,"419,33",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,09,1,1,1,0,2,065,08,2,1,1,1,1,3,3,4,3,3,3,1,"1393,851935","1393,851935","1393,851935"
02,2015,12478,01,01,13,28,108,1,02,10,2,2,0,1,0,0,0,0,11,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"62,8",1,"48,19",6,0,6,0,6,0,"110,99",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,09,6,2,2,0,1,058,01,4,3,2,2,2,2,1,4,2,2,3,1,"4142,823404","4142,823404","4142,823404"
02,2015,12481,02,01,00,00,001,6,02,10,3,3,0,1,0,0,1,0,01,5,01,1,,6,,,,,6,6,,,,6,0,1,"154,24",1,"179,35",1,"180,33",1,"126,26",6,0,6,0,"640,18",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,08,6,1,1,0,2,055,09,2,1,1,1,1,4,2,4,1,2,6,1,"1502,355266","1502,355266","1502,355266"
02,2015,12489,01,01,03,33,108,1,08,02,3,3,1,0,0,0,0,0,11,,05,,,6,,,,,1,6,,,,6,0,6,0,1,"38,07",1,94,6,0,6,0,6,0,"132,07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,,1,1,0,1,051,03,2,1,1,1,1,5,3,3,2,3,1,1,"947,568849","947,568849","947,568849"
02,2015,12494,01,01,08,13,108,1,08,10,5,5,1,0,0,0,0,0,11,,09,,,6,,,,,6,6,,,,6,0,6,0,1,"20,77",1,"32,93",6,0,6,0,1,"41,27","94,97",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,1,1,0,2,071,08,1,1,1,1,1,3,3,1,3,2,3,1,"1535,854849","1535,854849","1535,854849"
