id,price,availability_365
5593060,120,291
3635540,120,160
2889743,175,50
6346804,100,257
4069444,350,362
6133914,140,122
5642436,150,333
4708560,200,290
1055337,145,179
5151049,85,227
5495175,250,362
6290314,90,291
5905310,195,296
736164,120,295
2380536,150,309
7879610,90,347
5835253,50,11
4162625,145,344
7150589,96,65
8067837,115,10
876290,100,1
1202878,139,116
5029761,99,229
8624944,180,359
4987933,105,67
6102073,149,340
2060129,175,344
6044794,199,334
1883256,180,333
5790304,350,275
2637385,280,296
1818214,195,327
4882039,149,298
4218528,110,343
1433344,269,288
6543894,99,54
4848795,75,27
4848799,120,327
4873382,139,322
7290056,105,351
458046,300,60
7896442,210,365
1569233,133,343
6375286,105,118
3061419,85,301
949768,250,280
4325183,85,327
4611964,250,360
8224749,160,29
8150930,100,362
1965122,135,344
1826731,105,31
8336713,250,365
5868131,75,93
7950443,100,350
7578215,475,300
7786195,135,0
1683808,90,55
918122,90,342
3721363,180,340
3869590,110,300
5405826,70,14
3029037,275,284
3172600,250,364
2476761,135,312
4499968,175,364
5648073,1000,275
1035762,70,58
8426529,200,327
3847797,325,0
3348827,150,322
7076206,,
881083,200,365
7783179,80,352
1550850,98,316
10766,95,343
878350,95,336
6777970,44,102
5164213,80,0
355527,175,46
8497286,275,0
4648193,100,330
2842757,120,284
4375603,115,26
4088890,175,364
5850173,150,16
4595728,110,335
2474009,100,286
7675955,50,365
4135113,104,347
7930288,125,359
4645378,199,334
1573399,135,316
4801046,114,330
4055607,190,350
4579903,125,350
7037986,212,335
1631278,225,364
1098825,125,273
296028,129,118
5532035,200,317
3711222,150,304
8495364,115,39
5733371,200,51
4588369,99,136
4236172,170,341
1549208,535,320
3362978,85,342
4342809,90,328
837148,175,334
4303734,199,332
4932842,100,182
1697018,250,328
4777213,95,118
2367820,160,333
6940047,175,166
6693444,42,315
4416095,80,42
4366438,108,64
6836332,150,344
246413,90,293
7783139,80,333
4580159,185,292
5383462,90,201
9546,120,0
525672,105,224
7882104,100,114
3798521,95,333
5846558,119,321
7500700,90,145
5149610,250,316
7951290,100,356
2250311,165,353
4494338,123,334
6501477,350,101
7760060,100,363
8320112,350,297
6444151,99,112
7220755,186,349
6821002,180,332
382111,175,326
6774035,125,89
8385744,70,20
4020074,150,342
3897663,293,285
7217382,109,365
6813612,100,365
7774127,125,0
3775840,145,54
1048797,70,1
8440178,75,348
1538123,180,225
4885990,220,259
1871848,189,301
8474523,90,0
3720857,250,245
1574259,365,327
2559176,275,352
4091066,97,318
453159,159,203
6832557,135,127
1517852,99,349
879105,129,297
2038472,120,99
3103276,70,268
6589162,165,101
6227307,125,121
5838653,109,293
3761244,139,365
8505059,150,252
5894847,285,274
1544877,135,326
1806338,79,332
1817907,275,317
4223238,179,150
7837187,110,203
